selling_price,km_driven,seats,mileage_num,engine_cc,max_power_bhp,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,no_years
110000,120000,5.0,17.8,1405.0,70.0,1,0,0,1,0,1,0,1,0,0,9
350000,30000,5.0,23.01,999.0,67.0,0,0,1,1,0,1,0,0,0,0,4
450000,175000,5.0,23.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,5
150000,90000,5.0,17.0,1405.0,70.0,1,0,0,1,0,1,0,0,0,0,11
80000,110000,5.0,17.2,1396.0,53.5,1,0,0,1,0,1,0,1,0,0,12
430000,35000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,1,0,0,6
1450000,81000,7.0,13.68,2393.0,147.8,1,0,0,1,0,1,0,0,0,0,4
360000,100000,5.0,18.3,1991.0,147.9,1,0,0,1,0,1,0,0,0,0,10
1445000,60000,7.0,17.6,2179.0,153.86,1,0,0,1,0,0,0,0,0,0,4
670000,60000,5.0,26.0,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,5
2000000,70000,5.0,13.7,1991.0,183.0,0,0,1,1,0,0,0,0,0,0,5
175000,83000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,1,0,0,11
440000,50000,5.0,25.8,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,6
254999,90000,5.0,23.0,1396.0,90.0,1,0,0,1,0,1,0,0,0,0,9
530000,65000,7.0,19.02,1198.0,67.05,0,0,1,1,0,1,0,0,0,0,3
890000,40000,7.0,16.0,1997.0,140.0,1,0,0,1,0,1,0,1,0,0,5
280000,80000,5.0,22.07,1199.0,73.9,1,0,0,1,0,1,0,1,0,0,8
725000,35000,5.0,21.21,1197.0,81.8,0,0,1,1,0,0,0,0,0,0,4
700000,30000,7.0,18.49,1493.0,100.0,1,0,0,1,0,1,0,0,0,0,5
90000,70000,5.0,18.2,998.0,67.1,0,0,1,1,0,1,0,0,0,0,14
287000,100000,5.0,19.81,1086.0,68.05,0,0,1,1,0,1,0,1,0,0,6
1380000,55000,5.0,14.8,1591.0,121.3,0,0,1,1,0,0,0,0,0,0,3
750000,80000,7.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,1,0,0,8
650000,40000,5.0,17.43,1396.0,105.5,0,0,1,1,0,1,0,0,0,0,5
240000,108916,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,1,0,0,8
290000,40000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,8
229999,80000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,7
1000000,50000,5.0,26.0,1498.0,98.6,1,0,0,1,0,1,0,1,0,0,5
200000,90000,5.0,17.92,1086.0,62.1,0,0,1,1,0,1,0,1,0,0,9
90000,70000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,1,0,0,0,17
330000,90000,5.0,23.0,1396.0,90.0,1,0,0,1,0,1,0,0,0,0,9
200000,70000,5.0,21.1,1248.0,73.9,1,0,0,1,0,1,0,0,0,0,12
420000,31000,6.0,25.32,1198.0,77.0,1,0,0,1,0,1,0,0,0,0,3
260000,120000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,12
590000,40000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,5
545000,180000,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,6
210000,90000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,1,0,0,10
185000,110000,5.0,17.7,1497.0,78.0,0,0,1,1,0,1,0,1,0,0,13
125000,59000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,1,0,0,15
280000,60000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,7
99000,89500,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,16
98000,70000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,1,0,0,16
100000,190000,5.0,17.0,1405.0,71.0,1,0,0,1,0,1,0,0,0,0,12
250000,180000,5.0,20.8,1461.0,64.1,1,0,0,1,0,1,0,0,0,0,8
750000,150000,7.0,11.5,2982.0,171.0,1,0,0,1,0,1,0,1,0,0,11
160000,130000,5.0,16.52,1991.0,123.7,1,0,0,1,0,1,0,1,0,0,14
509999,120000,5.0,22.32,1582.0,126.3,1,0,0,1,0,0,0,1,0,0,8
95000,80000,5.0,17.88,1396.0,52.8,1,0,0,1,0,1,0,1,0,0,12
525000,80000,5.0,22.32,1582.0,126.32,1,0,0,1,0,1,0,1,0,0,7
278000,20000,5.0,22.5,999.0,67.0,0,0,1,1,0,1,0,0,0,0,4
50000,60000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,1,0,0,24
254999,120000,5.0,22.07,1199.0,73.9,1,0,0,1,0,1,0,0,0,1,10
675000,10000,5.0,21.21,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,2
600000,147000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,5
950000,51000,5.0,25.1,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,3
229999,60000,5.0,17.7,1497.0,78.0,0,0,1,1,0,1,0,0,0,1,14
600000,220000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,0,0,0,12
330000,20000,5.0,24.7,796.0,47.3,0,0,1,1,0,1,0,0,0,0,4
350000,40000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,0,0,0,4
560000,35000,5.0,16.2,1199.0,74.0,0,0,1,1,0,1,0,0,0,0,5
440000,30000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,4
220000,90000,5.0,19.0,998.0,66.1,0,0,1,1,0,1,0,1,0,0,10
750000,110000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,1,0,0,4
800000,140000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,0,0,0,6
59259,104000,5.0,17.2,1396.0,53.5,1,0,0,1,0,1,0,1,0,0,14
740000,9000,5.0,21.4,1197.0,83.1,0,0,1,1,0,0,0,0,0,0,3
570000,19000,5.0,20.89,1197.0,81.8,0,0,1,1,0,0,0,1,0,0,2
430000,20000,5.0,20.51,998.0,67.0,0,0,1,1,0,0,0,0,0,0,4
800000,70000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
450000,53000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,0,0,0,0,6
420000,105000,5.0,23.4,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,8
750000,16000,7.0,18.06,2523.0,63.0,1,0,0,1,0,1,0,0,0,0,6
780000,7200,5.0,21.1,998.0,100.5,0,0,1,1,0,1,0,0,0,0,2
320000,77000,5.0,22.07,1199.0,73.9,1,0,0,1,0,1,0,1,0,0,10
690000,40000,6.0,25.32,1198.0,77.0,1,0,0,1,0,1,0,0,0,0,4
375000,70000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,9
620000,50000,5.0,18.12,1196.0,86.8,0,0,1,1,0,1,0,0,0,0,4
300000,85000,5.0,13.45,1086.0,62.1,0,1,0,1,0,1,0,0,0,0,6
370000,58000,7.0,15.37,1196.0,73.0,0,0,1,1,0,1,0,1,0,0,5
770000,85000,7.0,16.55,2498.0,105.0,1,0,0,1,0,1,0,0,0,0,8
500000,65000,5.0,19.1,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,7
450000,120000,6.0,25.32,1198.0,77.0,1,0,0,1,0,1,0,0,0,0,4
195000,50000,5.0,17.92,1086.0,62.1,0,0,1,1,0,1,0,1,0,0,8
472000,30000,5.0,20.51,998.0,67.0,0,0,1,1,0,0,0,0,0,0,3
250000,58000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,1,0,0,7
165000,70000,5.0,25.44,936.0,57.6,1,0,0,1,0,1,0,1,0,0,10
525000,110000,5.0,20.65,1248.0,88.7,1,0,0,1,0,1,0,1,0,0,3
145000,65000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,0,0,1,18
325000,100000,5.0,22.3,1248.0,88.8,1,0,0,1,0,1,0,0,0,0,8
660000,60000,7.0,16.5,1493.0,70.0,1,0,0,1,0,1,0,1,0,0,4
310000,90000,5.0,19.68,1399.0,67.0,1,0,0,1,0,1,0,1,0,0,7
250000,200000,7.0,13.6,2523.0,63.0,1,0,0,1,0,1,0,0,0,0,13
330000,100000,5.0,19.68,1399.0,67.0,1,0,0,1,0,1,0,1,0,0,7
250000,80000,5.0,20.0,1399.0,68.0,1,0,0,1,0,1,0,1,0,0,9
650000,60000,7.0,17.45,1493.0,100.0,1,0,0,1,0,0,0,0,0,0,4
305000,40000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,0,0,0,5
600000,50000,5.0,26.21,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,6
280000,110000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,6
153000,50000,5.0,23.57,1396.0,70.0,1,0,0,1,0,1,0,1,0,0,10
700000,30000,7.0,18.49,1493.0,100.0,1,0,0,1,0,1,0,0,0,0,3
325000,40000,5.0,25.17,799.0,53.3,0,0,1,1,0,1,0,0,0,0,4
305000,40000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,0,0,0,5
155000,70000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,1,0,0,15
235000,80000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,1,9
60000,100000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,1,0,0,0,16
500000,15000,5.0,20.4,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,5
120000,150000,7.0,13.6,2523.0,63.0,1,0,0,1,0,1,0,1,0,0,17
155000,63000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,1,12
675000,88000,5.0,21.66,1498.0,103.52,1,0,0,0,0,0,0,0,0,0,5
950000,80000,7.0,12.99,2494.0,100.6,1,0,0,0,0,1,0,0,0,0,7
1051000,59865,7.0,15.1,2179.0,152.87,1,0,0,0,0,1,0,0,0,0,3
591000,60000,5.0,21.49,1498.0,108.5,1,0,0,0,0,1,0,0,0,0,5
585000,72000,5.0,22.54,1396.0,88.73,1,0,0,0,0,1,0,0,0,0,6
1025000,68140,5.0,18.0,1497.0,117.6,0,0,1,0,0,0,0,0,0,0,4
450000,53190,5.0,28.4,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,7
484999,70100,5.0,22.54,1396.0,88.73,1,0,0,0,0,1,0,0,0,0,7
650000,47725,5.0,27.3,1498.0,98.6,1,0,0,0,0,1,0,0,0,0,3
434999,70195,5.0,28.4,1248.0,74.02,1,0,0,0,0,1,0,1,0,0,7
195000,77395,5.0,20.0,1399.0,68.0,1,0,0,0,0,1,0,1,0,0,10
1000000,17000,8.0,17.3,1497.0,121.0,1,0,0,0,0,1,0,0,0,0,2
650000,64000,5.0,14.62,1498.0,113.42,1,0,0,0,0,0,0,0,0,0,8
190000,74321,5.0,25.44,936.0,56.3,1,0,0,0,0,1,0,0,0,0,7
409999,80235,5.0,28.4,1248.0,74.02,1,0,0,0,0,1,0,1,0,0,8
1050000,77150,5.0,17.01,1582.0,126.2,1,0,0,0,0,0,0,0,0,0,5
651000,69000,5.0,22.15,1498.0,108.6,1,0,0,0,0,0,0,0,0,0,6
650000,57000,5.0,23.65,1248.0,88.5,1,0,0,0,0,1,0,0,0,0,6
750000,89000,5.0,21.14,1498.0,103.6,1,0,0,0,0,1,0,0,0,0,4
799000,61100,5.0,14.3,1968.0,140.0,1,0,0,0,0,0,0,0,0,0,9
355000,116000,5.0,18.7,1896.0,66.0,1,0,0,1,0,1,0,0,0,0,11
600000,80000,5.0,23.9,1582.0,126.32,1,0,0,1,0,1,0,0,0,0,6
685000,26000,5.0,28.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,3
509999,100000,5.0,28.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,3
150000,82300,5.0,26.83,796.0,38.4,0,0,0,1,0,1,0,1,0,0,9
650000,82050,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,0,0,0,4
400000,74500,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,0,9
675000,120000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,1,0,0,9
319000,30000,5.0,24.04,999.0,67.0,0,0,1,1,0,0,0,0,0,0,3
640000,6000,5.0,19.5,1199.0,88.76,0,0,1,1,0,1,0,0,0,0,2
650000,30000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,4
650000,70000,7.0,20.77,1248.0,88.76,1,0,0,1,0,1,0,0,0,0,6
155000,70000,5.0,26.83,796.0,38.4,0,0,0,1,0,1,0,1,0,0,11
650000,70000,7.0,20.77,1248.0,88.76,1,0,0,1,0,1,0,0,0,0,6
175000,120000,5.0,17.8,1248.0,75.0,1,0,0,1,0,1,0,0,0,0,13
375000,76000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,0,0,0,1,7
430000,80000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,0,1,0,0,7
65000,110000,5.0,17.2,1396.0,53.5,1,0,0,1,0,1,0,1,0,0,13
150000,70000,5.0,13.2,1495.0,94.0,0,0,1,1,0,1,0,0,0,1,12
620000,13000,5.0,17.19,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,2
250000,60000,5.0,14.09,1596.0,99.6,0,0,1,1,0,1,0,1,0,0,8
275000,165000,5.0,21.1,1248.0,73.9,1,0,0,1,0,1,0,0,0,0,10
454000,120000,10.0,13.58,2499.0,72.4,1,0,0,1,0,1,0,1,0,0,8
600000,30000,7.0,18.49,1493.0,100.0,1,0,0,1,0,1,0,1,0,0,4
400000,100000,5.0,20.54,1598.0,103.6,1,0,0,1,0,1,0,1,0,0,10
180000,187000,5.0,19.2,1461.0,65.0,1,0,0,1,0,1,0,1,0,0,14
750000,70000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
500000,40000,5.0,20.4,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,5
2825000,22000,5.0,15.73,1968.0,174.33,1,0,0,0,0,0,0,0,0,0,4
2125000,5500,5.0,26.8,1597.0,118.0,1,0,0,0,0,1,0,0,0,0,1
3350000,18000,5.0,19.62,1998.0,190.0,1,0,0,0,0,0,0,0,0,0,3
840000,1500,5.0,18.2,1199.0,88.7,0,0,1,1,0,0,0,0,0,0,2
1000000,46000,7.0,24.5,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,6
740000,24400,5.0,27.39,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,4
1290000,29899,5.0,22.15,1498.0,108.6,1,0,0,0,0,0,0,0,0,0,3
1800000,20000,8.0,11.36,2755.0,171.5,1,0,0,0,0,0,0,0,0,0,3
775000,2000,5.0,20.7,1197.0,81.86,0,0,1,0,0,1,0,0,0,0,1
695000,34000,8.0,21.04,1461.0,83.8,1,0,0,0,0,1,0,0,0,0,4
730000,31000,5.0,17.4,1197.0,81.86,0,0,1,0,0,0,0,0,0,0,3
1295000,46000,7.0,11.45,2776.0,197.2,1,0,0,0,0,0,0,1,0,0,5
1160000,121000,7.0,12.08,2999.0,161.0,1,0,0,0,0,0,0,0,0,0,5
3300000,60000,5.0,18.89078740157478,1950.0,194.0,1,0,0,0,0,0,0,0,0,0,4
540000,7000,5.0,20.3,1086.0,68.0,0,0,1,0,0,1,0,0,0,0,3
434999,10000,5.0,23.1,998.0,67.04,0,0,1,0,0,0,0,0,0,0,5
4600000,6000,5.0,17.9,2143.0,170.0,1,0,0,0,0,0,0,0,0,0,3
910000,20000,5.0,17.0,2596.0,80.8,1,0,0,0,0,1,0,0,0,0,3
850000,59235,5.0,19.67,1582.0,126.2,1,0,0,0,0,1,0,0,0,0,6
5800000,21000,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
520000,48000,5.0,25.8,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,7
650000,114000,7.0,14.95,2489.0,93.7,1,0,0,1,0,1,0,0,0,0,3
430000,120000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,10
360000,144000,5.0,21.9,1396.0,88.8,1,0,0,1,0,1,0,0,0,0,8
350000,144000,5.0,21.9,1396.0,88.8,1,0,0,1,0,1,0,0,0,0,8
791000,190000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
950000,190000,7.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,1,0,0,6
690000,20000,5.0,28.4,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,2
860000,40000,5.0,22.0,1582.0,126.2,1,0,0,1,0,1,0,1,0,0,4
371000,100000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,0,0,0,9
45000,60000,5.0,16.8,1405.0,68.0,1,0,0,1,0,1,0,1,0,0,13
55000,201000,5.0,17.8,1399.0,68.0,1,0,0,1,0,1,0,0,0,0,15
240000,110000,5.0,20.54,1598.0,103.6,1,0,0,1,0,1,0,0,0,0,10
495000,77215,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,7
170000,50000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,16
671000,48228,5.0,18.7,1199.0,88.7,0,0,1,0,0,1,0,0,0,0,6
693000,58559,5.0,25.2,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,4
352000,72179,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,0,0,1,0,0,0,0,11
802999,50856,5.0,26.0,1498.0,98.6,1,0,0,0,0,1,0,0,0,0,5
890000,18300,5.0,17.8,1497.0,117.3,0,0,1,1,0,1,0,0,0,0,4
495000,59292,5.0,28.4,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,6
545000,10000,5.0,23.1,998.0,67.04,0,0,1,0,0,0,0,0,0,0,3
775000,21147,5.0,21.4,1197.0,83.1,0,0,1,0,0,0,0,0,0,0,3
925000,69000,5.0,25.6,1498.0,97.9,1,0,0,0,0,1,0,0,0,0,4
1450000,10000,7.0,17.3,1497.0,121.0,1,0,0,1,0,1,0,0,0,0,2
790000,16000,5.0,28.4,1248.0,74.0,1,0,0,0,0,0,0,0,0,0,3
1789999,36000,8.0,13.68,2393.0,147.8,1,0,0,0,0,1,0,0,0,0,4
620000,37000,5.0,21.01,1197.0,81.8,0,0,1,0,0,1,0,0,0,0,4
375000,61173,5.0,27.62,793.0,47.0,1,0,0,0,0,1,0,0,0,0,5
595000,77321,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,0,0,1,0,0,0,0,5
2450000,30000,5.0,18.25,1968.0,187.74,1,0,0,0,0,0,0,0,0,0,5
850000,75000,7.0,15.1,2179.0,140.0,1,0,0,0,0,1,0,0,0,0,7
750000,51000,5.0,19.56,1197.0,81.8,0,0,1,0,0,0,0,0,0,0,4
775000,17000,5.0,21.01,1197.0,81.8,0,0,1,0,0,1,0,0,0,0,3
260000,100000,5.0,17.8,1248.0,75.0,1,0,0,1,0,1,0,1,0,0,13
2000000,35000,5.0,17.68,1968.0,174.33,1,0,0,1,0,0,0,1,0,0,8
300000,10000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,4
1300000,91567,7.0,16.0,2179.0,140.0,1,0,0,1,0,0,0,0,0,1,5
380000,50000,5.0,23.1,998.0,67.04,0,0,1,1,0,1,0,0,0,0,4
480000,60000,5.0,18.9,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,4
240000,35000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,1,0,0,5
500000,33400,5.0,17.43,1396.0,105.5,0,0,1,1,0,1,0,0,0,0,7
420000,36000,5.0,20.4,1197.0,83.11,0,0,1,1,0,1,0,0,0,0,6
130000,180000,5.0,20.0,1399.0,68.0,1,0,0,1,0,1,0,1,0,0,10
110000,80000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,0,9
120000,120000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,1,0,0,14
700000,80000,5.0,28.4,1248.0,74.02,1,0,0,1,0,0,0,0,0,0,4
550000,120000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,0,0,0,3
190000,110000,5.0,19.09,1405.0,69.01,1,0,0,1,0,1,0,1,0,0,7
665000,70000,5.0,23.59,1364.0,67.04,1,0,0,1,0,1,0,0,0,0,3
445000,120000,7.0,14.95,2489.0,93.7,1,0,0,1,0,1,0,1,0,0,7
340000,92686,5.0,21.9,1396.0,88.76,1,0,0,0,0,1,0,1,0,0,9
330000,180000,5.0,13.6,1991.0,142.0,1,0,0,1,0,1,0,0,0,0,12
270000,80000,5.0,21.02,1248.0,88.76,1,0,0,1,0,1,0,0,0,0,9
1044999,70000,7.0,16.0,2179.0,140.0,1,0,0,1,0,0,0,0,0,0,6
279000,117000,5.0,17.8,1248.0,75.0,1,0,0,1,0,1,0,0,0,0,12
620000,15000,5.0,20.4,1194.0,94.93,0,0,1,1,0,1,0,0,0,0,3
250000,100000,5.0,16.6,1896.0,122.4,1,0,0,1,0,1,0,1,0,0,14
475000,83000,5.0,15.74,1591.0,121.3,0,0,1,1,0,0,0,0,0,0,9
750000,67600,5.0,14.81,1998.0,163.7,1,0,0,1,0,0,0,0,0,0,5
1250000,160000,7.0,13.5,2477.0,178.0,1,0,0,1,0,1,0,1,0,0,6
250000,80000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,7
445000,100000,5.0,25.8,1498.0,98.6,1,0,0,1,0,1,0,0,0,0,8
400000,100000,5.0,15.0,1896.0,105.0,1,0,0,1,0,1,0,0,0,0,11
350000,90000,5.0,23.0,1396.0,90.0,1,0,0,1,0,1,0,1,0,0,11
295000,140000,5.0,20.5,1598.0,103.5,1,0,0,1,0,1,0,0,0,0,9
600000,25000,5.0,21.21,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,3
1650000,20000,8.0,13.68,2393.0,147.8,1,0,0,1,0,1,0,0,0,0,3
100000,30000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,0,0,0,9
690000,13000,5.0,20.4,1194.0,94.93,0,0,1,1,0,1,0,0,0,0,3
710000,42000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,3
350000,10000,5.0,20.3,998.0,68.05,0,0,1,1,0,1,0,1,0,0,3
220000,13000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,0,9
700000,6500,7.0,20.0,999.0,72.0,0,0,1,1,0,1,0,0,0,0,2
198000,49500,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,8
350000,50000,5.0,23.0,1396.0,90.0,1,0,0,1,0,1,0,0,0,0,10
210000,175000,5.0,23.57,1396.0,70.0,1,0,0,1,0,1,0,1,0,0,10
210000,175000,5.0,23.03,1396.0,69.0,1,0,0,1,0,1,0,1,0,0,10
70000,120000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,1,18
375000,110000,5.0,23.2,1248.0,73.94,1,0,0,1,0,1,0,0,0,1,7
380000,112048,5.0,17.5,1298.0,85.8,0,0,1,1,0,1,0,1,0,0,9
360000,98000,5.0,17.0,1497.0,118.0,0,0,1,1,0,1,0,0,0,1,11
944999,41000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,0,0,0,6
620000,120000,10.0,13.58,2499.0,72.4,1,0,0,1,0,1,0,0,0,0,5
780000,116000,5.0,23.59,1364.0,67.05,1,0,0,1,0,1,0,0,0,0,3
445000,1000,5.0,21.21,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,1
575000,15000,5.0,17.36,1197.0,81.86,0,0,1,1,0,0,0,0,0,0,3
975000,5000,5.0,25.1,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,3
450000,3500,5.0,23.84,1199.0,83.83,0,0,1,1,0,1,0,0,0,0,2
198000,91000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,1,0,0,12
495000,56000,5.0,25.83,1498.0,99.0,1,0,0,1,0,1,0,0,0,0,4
830000,215000,7.0,12.99,2494.0,100.0,1,0,0,1,0,1,0,0,0,0,8
800000,40000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,0,0,0,9
300000,70000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,1,11
300000,120000,5.0,23.2,1248.0,73.94,1,0,0,1,0,1,0,1,0,0,8
200000,120000,7.0,10.5,2179.0,120.0,1,0,0,1,0,1,0,1,0,0,18
480000,30400,5.0,18.5,1198.0,86.8,0,0,1,0,0,1,0,0,0,0,4
950000,24000,7.0,21.9,1498.0,98.6,1,0,0,0,0,1,0,0,0,0,4
840000,30646,7.0,15.4,1497.0,117.3,0,0,1,0,0,1,0,0,0,0,4
800000,15000,5.0,23.9,1582.0,126.2,1,0,0,1,0,1,0,0,0,0,4
750000,50000,5.0,22.27,1498.0,108.6,1,0,0,1,0,1,0,0,0,0,4
254999,34000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,4
725000,54000,7.0,24.52,1248.0,88.5,1,0,0,1,0,1,0,1,0,0,5
1859000,40000,5.0,19.7,2143.0,134.1,1,0,0,1,0,0,0,1,0,0,5
145000,120000,5.0,18.6,1199.0,79.4,0,0,1,1,0,1,0,0,0,0,9
750000,15000,5.0,17.0,1198.0,108.5,0,0,1,1,0,1,0,0,0,0,3
655000,50000,5.0,22.0,1498.0,108.495,1,0,0,1,0,0,0,0,0,0,4
210000,84000,5.0,20.0,1399.0,68.0,1,0,0,1,0,1,0,1,0,0,10
450000,50000,5.0,17.0,1497.0,118.0,0,0,1,1,0,1,0,0,0,0,10
466000,25000,5.0,20.3,1086.0,68.0,0,0,1,1,0,0,1,0,0,0,2
624000,14681,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,0,0,1,0,0,0,0,3
580000,52000,5.0,25.83,1498.0,99.0,1,0,0,1,0,1,0,0,0,0,6
430000,18500,5.0,20.3,1086.0,68.0,0,0,1,1,0,1,0,0,0,0,2
155000,50000,5.0,23.03,1396.0,69.0,1,0,0,1,0,1,0,0,0,0,9
240000,35000,5.0,22.5,999.0,67.0,0,0,1,1,0,1,0,0,0,0,4
540000,15500,5.0,16.78,1496.0,88.73,0,0,1,1,0,1,0,0,0,0,5
250000,120000,5.0,19.09,1396.0,69.0,1,0,0,1,0,1,0,0,0,0,8
260000,60000,5.0,25.0,1396.0,69.0,1,0,0,1,0,1,0,0,0,0,9
550000,80000,9.0,12.05,2179.0,120.0,1,0,0,1,0,1,0,1,0,0,10
550000,43011,5.0,18.88,999.0,123.37,0,0,1,0,0,1,0,0,0,0,7
600000,136000,5.0,19.01,1461.0,108.45,1,0,0,1,0,1,0,0,0,0,6
550000,15000,5.0,25.83,1498.0,99.0,1,0,0,1,0,1,0,0,0,0,4
370000,110000,7.0,13.6,2523.0,63.0,1,0,0,1,0,1,0,1,0,0,10
250000,100000,5.0,19.81,1086.0,68.05,0,0,1,1,0,1,0,1,0,0,13
125000,70000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,1,0,0,0,16
200000,110000,5.0,17.0,1405.0,71.0,1,0,0,1,0,1,0,0,0,0,11
675000,127991,5.0,25.5,1498.0,98.6,1,0,0,0,0,1,0,0,0,0,4
150000,198000,5.0,14.8,1998.0,68.0,1,0,0,1,0,1,0,1,0,0,22
290000,65000,5.0,15.64,1193.0,64.1,0,0,1,1,0,1,0,0,0,0,11
